,FROTO.IS
2014-03-27,11.890328407287598
2014-03-28,12.004656791687012
2014-03-31,12.490560531616211
2014-04-01,13.005046844482422
2014-04-02,12.662057876586914
2014-04-03,12.662057876586914
2014-04-04,12.80496597290039
2014-04-07,13.233707427978516
2014-04-08,13.176541328430176
2014-04-09,12.890715599060059
2014-04-10,13.147957801818848
2014-04-11,13.033626556396484
2014-04-14,13.376617431640625
2014-04-15,13.176541328430176
2014-04-16,13.033626556396484
2014-04-17,13.147957801818848
2014-04-18,13.09079360961914
2014-04-21,13.062210083007812
2014-04-22,13.262290954589844
2014-04-23,13.262290954589844
2014-04-24,13.29086971282959
2014-04-25,13.033626556396484
2014-04-28,12.91929817199707
2014-04-29,13.233707427978516
2014-04-30,13.633859634399414
2014-05-01,13.633859634399414
2014-05-02,13.862523078918457
2014-05-05,14.205509185791016
2014-05-06,14.348427772521973
2014-05-07,14.291259765625
2014-05-08,14.291259765625
2014-05-09,14.291259765625
2014-05-12,14.291259765625
2014-05-13,14.519917488098145
2014-05-14,14.920076370239258
2014-05-15,14.920076370239258
2014-05-16,14.862910270690918
2014-05-19,14.862910270690918
2014-05-20,14.920076370239258
2014-05-21,14.977242469787598
2014-05-22,15.263066291809082
2014-05-23,15.034406661987305
2014-05-26,15.320229530334473
2014-05-27,15.606058120727539
2014-05-28,15.777549743652344
2014-05-29,15.577472686767578
2014-05-30,15.891878128051758
2014-06-02,15.434561729431152
2014-06-03,15.377395629882812
2014-06-04,15.23448371887207
2014-06-05,15.520304679870605
2014-06-06,15.548890113830566
2014-06-09,15.720382690429688
2014-06-10,15.720382690429688
2014-06-11,15.263066291809082
2014-06-12,15.23448371887207
2014-06-13,14.920076370239258
2014-06-16,15.034406661987305
2014-06-17,14.862910270690918
2014-06-18,15.177319526672363
2014-06-19,15.548890113830566
2014-06-20,15.348811149597168
2014-06-23,15.263066291809082
2014-06-24,15.091567039489746
2014-06-25,14.719998359680176
2014-06-26,14.719998359680176
2014-06-27,15.00582218170166
2014-06-30,15.091567039489746
2014-07-01,14.94865608215332
2014-07-02,14.94865608215332
2014-07-03,14.834328651428223
2014-07-04,14.577081680297852
2014-07-07,14.920076370239258
2014-07-08,15.377395629882812
2014-07-09,15.177319526672363
2014-07-10,15.148731231689453
2014-07-11,15.034406661987305
2014-07-14,15.405977249145508
2014-07-15,15.491724014282227
2014-07-16,16.349199295043945
2014-07-17,16.635025024414062
2014-07-18,16.863685607910156
2014-07-21,16.74935531616211
2014-07-22,16.74935531616211
2014-07-23,16.806522369384766
2014-07-24,16.863685607910156
2014-07-25,16.806522369384766
2014-07-28,16.806522369384766
2014-07-29,16.806522369384766
2014-07-30,16.806522369384766
2014-07-31,16.83510398864746
2014-08-01,16.692190170288086
2014-08-04,16.692190170288086
2014-08-05,16.606443405151367
2014-08-06,16.006210327148438
2014-08-07,15.634639739990234
2014-08-08,15.291650772094727
2014-08-11,15.177319526672363
2014-08-12,15.091567039489746
2014-08-13,15.320229530334473
2014-08-14,14.977242469787598
2014-08-15,15.177319526672363
2014-08-18,15.377395629882812
2014-08-19,16.120540618896484
2014-08-20,15.634639739990234
2014-08-21,15.920465469360352
2014-08-22,15.806137084960938
2014-08-25,15.691801071166992
2014-08-26,15.920465469360352
2014-08-27,15.834716796875
2014-08-28,16.063373565673828
2014-08-29,16.292036056518555
2014-09-01,15.891878128051758
2014-09-02,16.006210327148438
2014-09-03,16.234872817993164
2014-09-04,16.263450622558594
2014-09-05,15.920465469360352
2014-09-08,15.720382690429688
2014-09-09,15.377395629882812
2014-09-10,15.634639739990234
2014-09-11,15.606058120727539
2014-09-12,15.377395629882812
2014-09-15,15.377395629882812
2014-09-16,15.263066291809082
2014-09-17,15.491724014282227
2014-09-18,15.205897331237793
2014-09-19,15.177319526672363
2014-09-22,14.89149284362793
2014-09-23,14.719998359680176
2014-09-24,14.348427772521973
2014-09-25,14.119768142700195
2014-09-26,13.862523078918457
2014-09-29,14.434173583984375
2014-09-30,14.94865608215332
2014-10-01,14.862910270690918
2014-10-02,14.94865608215332
2014-10-03,15.00582218170166
2014-10-06,14.94865608215332
2014-10-07,14.94865608215332
2014-10-08,14.462751388549805
2014-10-09,14.862910270690918
2014-10-10,14.77716064453125
2014-10-13,14.77716064453125
2014-10-14,14.577081680297852
2014-10-15,14.377005577087402
2014-10-16,14.40558910369873
2014-10-17,14.77716064453125
2014-10-20,15.12015151977539
2014-10-21,15.291650772094727
2014-10-22,15.320229530334473
2014-10-23,15.634639739990234
2014-10-24,15.777549743652344
2014-10-27,15.834716796875
2014-10-28,15.863300323486328
2014-10-29,15.863300323486328
2014-10-30,16.292036056518555
2014-10-31,16.234872817993164
2014-11-03,15.863300323486328
2014-11-04,16.125261306762695
2014-11-05,16.241687774658203
2014-11-06,16.329008102416992
2014-11-07,16.38722038269043
2014-11-10,16.38722038269043
2014-11-11,16.329008102416992
2014-11-12,16.299901962280273
2014-11-13,16.707401275634766
2014-11-14,16.270795822143555
2014-11-17,16.067047119140625
2014-11-18,16.38722038269043
2014-11-19,16.299901962280273
2014-11-20,16.299901962280273
2014-11-21,16.416330337524414
2014-11-24,16.73650550842285
2014-11-25,16.882041931152344
2014-11-26,17.173112869262695
2014-11-27,17.085792541503906
2014-11-28,17.40596580505371
2014-12-01,17.755252838134766
2014-12-02,17.4932861328125
2014-12-03,17.988107681274414
2014-12-04,17.638822555541992
2014-12-05,17.95899772644043
2014-12-08,17.40596580505371
2014-12-09,17.26043128967285
2014-12-10,17.173112869262695
2014-12-11,17.609718322753906
2014-12-12,17.580608367919922
2014-12-15,17.347753524780273
2014-12-16,17.173112869262695
2014-12-17,17.26043128967285
2014-12-18,17.638822555541992
2014-12-19,17.46417999267578
2014-12-22,18.104534149169922
2014-12-23,18.570247650146484
2014-12-24,18.628456115722656
2014-12-25,18.657562255859375
2014-12-26,18.77399253845215
2014-12-29,18.68667221069336
2014-12-30,18.77399253845215
2014-12-31,18.948633193969727
2015-01-01,18.948633193969727
2015-01-02,19.03595542907715
2015-01-05,18.977741241455078
2015-01-06,19.0650634765625
2015-01-07,18.570247650146484
2015-01-08,18.541139602661133
2015-01-09,18.541139602661133
2015-01-12,18.33738899230957
2015-01-13,18.33738899230957
2015-01-14,17.726144790649414
2015-01-15,17.697036743164062
2015-01-16,17.726144790649414
2015-01-19,17.638822555541992
2015-01-20,17.92989158630371
2015-01-21,18.541139602661133
2015-01-22,18.51202964782715
2015-01-23,18.657562255859375
2015-01-26,18.77399253845215
2015-01-27,19.15238380432129
2015-01-28,19.821842193603516
2015-01-29,19.821842193603516
2015-01-30,19.821842193603516
2015-02-02,19.55988121032715
2015-02-03,19.501670837402344
2015-02-04,19.55988121032715
2015-02-05,19.3270263671875
2015-02-06,18.977741241455078
2015-02-09,18.919530868530273
2015-02-10,18.45381736755371
2015-02-11,18.628456115722656
2015-02-12,19.47256088256836
2015-02-13,19.03595542907715
2015-02-16,19.210596084594727
2015-02-17,18.77399253845215
2015-02-18,19.09417152404785
2015-02-19,18.919530868530273
2015-02-20,19.210596084594727
2015-02-23,19.618093490600586
2015-02-24,19.618093490600586
2015-02-25,19.880062103271484
2015-02-26,19.530773162841797
2015-02-27,19.763629913330078
2015-03-02,19.763629913330078
2015-03-03,19.501670837402344
2015-03-04,19.501670837402344
2015-03-05,19.501670837402344
2015-03-06,19.210596084594727
2015-03-09,19.03595542907715
2015-03-10,18.744888305664062
2015-03-11,19.35613441467285
2015-03-12,19.23970603942871
2015-03-13,18.279178619384766
2015-03-16,18.628456115722656
2015-03-17,18.71578025817871
2015-03-18,18.628456115722656
2015-03-19,18.541139602661133
2015-03-20,19.006851196289062
2015-03-23,19.79273796081543
2015-03-24,19.5889892578125
2015-03-25,19.443456649780273
2015-03-26,19.530773162841797
2015-03-27,19.0650634765625
2015-03-30,19.47256088256836
2015-03-31,19.47256088256836
2015-04-01,18.95139503479004
2015-04-02,19.36595916748047
2015-04-03,19.60285186767578
2015-04-06,19.928579330444336
2015-04-07,19.63246726989746
2015-04-08,19.721296310424805
2015-04-09,19.721296310424805
2015-04-10,19.839746475219727
2015-04-13,19.721296310424805
2015-04-14,19.395572662353516
2015-04-15,18.773727416992188
2015-04-16,18.892175674438477
2015-04-17,18.892175674438477
2015-04-20,18.74411964416504
2015-04-21,19.45479393005371
2015-04-22,19.21790313720703
2015-04-23,19.21790313720703
2015-04-24,19.188291549682617
2015-04-27,19.33635139465332
2015-04-28,19.188291549682617
2015-04-29,19.247516632080078
2015-04-30,19.573240280151367
2015-05-01,19.573240280151367
2015-05-04,20.017414093017578
2015-05-05,20.10624885559082
2015-05-06,20.076637268066406
2015-05-07,20.076637268066406
2015-05-08,20.816930770874023
2015-05-11,21.646047592163086
2015-05-12,22.860122680664062
2015-05-13,21.942163467407227
2015-05-14,22.00139045715332
2015-05-15,22.327119827270508
2015-05-18,22.031002044677734
2015-05-19,22.031002044677734
2015-05-20,21.79410743713379
2015-05-21,21.320322036743164
2015-05-22,21.379547119140625
2015-05-25,21.1130428314209
2015-05-26,20.787315368652344
2015-05-27,21.586828231811523
2015-05-28,21.646047592163086
2015-05-29,21.1130428314209
2015-06-01,20.076637268066406
2015-06-02,20.165470123291016
2015-06-03,20.72808837890625
2015-06-04,20.37275505065918
2015-06-05,20.165470123291016
2015-06-08,19.188291549682617
2015-06-09,19.81013298034668
2015-06-10,20.135862350463867
2015-06-11,20.283920288085938
2015-06-12,20.076637268066406
2015-06-15,19.7805233001709
2015-06-16,20.135862350463867
2015-06-17,19.928579330444336
2015-06-18,20.283920288085938
2015-06-19,20.254304885864258
2015-06-22,20.431976318359375
2015-06-23,20.40236473083496
2015-06-24,20.49119758605957
2015-06-25,20.72808837890625
2015-06-26,20.964981079101562
2015-06-29,20.60964584350586
2015-06-30,21.231487274169922
2015-07-01,20.90576171875
2015-07-02,20.698476791381836
2015-07-03,20.431976318359375
2015-07-06,20.639253616333008
2015-07-07,20.431976318359375
2015-07-08,20.40236473083496
2015-07-09,20.49119758605957
2015-07-10,20.55042266845703
2015-07-13,20.49119758605957
2015-07-14,20.165470123291016
2015-07-15,20.55042266845703
2015-07-16,20.639253616333008
2015-07-17,20.639253616333008
2015-07-20,20.787315368652344
2015-07-21,20.55042266845703
2015-07-22,20.37275505065918
2015-07-23,19.573240280151367
2015-07-24,19.691686630249023
2015-07-27,18.892175674438477
2015-07-28,19.158676147460938
2015-07-29,19.54362678527832
2015-07-30,19.33635139465332
2015-07-31,19.54362678527832
2015-08-03,18.95139503479004
2015-08-04,19.21790313720703
2015-08-05,19.484405517578125
2015-08-06,19.60285186767578
2015-08-07,19.51401710510254
2015-08-10,19.54362678527832
2015-08-11,20.017414093017578
2015-08-12,19.60285186767578
2015-08-13,19.7805233001709
2015-08-14,19.51401710510254
2015-08-17,19.188291549682617
2015-08-18,19.277124404907227
2015-08-19,18.74411964416504
2015-08-20,18.003828048706055
2015-08-21,17.855772018432617
2015-08-24,17.204315185546875
2015-08-25,17.707712173461914
2015-08-26,17.559656143188477
2015-08-27,17.618879318237305
2015-08-28,17.441207885742188
2015-08-31,17.470821380615234
2015-09-01,17.50043487548828
2015-09-02,17.53004264831543
2015-09-03,18.21111297607422
2015-09-04,17.855772018432617
2015-09-07,17.293153762817383
2015-09-08,17.53004264831543
2015-09-09,17.944604873657227
2015-09-10,17.914993286132812
2015-09-11,17.766935348510742
2015-09-14,17.8853816986084
2015-09-15,18.21111297607422
2015-09-16,18.299943923950195
2015-09-17,18.625673294067383
2015-09-18,18.714506149291992
2015-09-21,19.247516632080078
2015-09-22,19.277124404907227
2015-09-23,19.099454879760742
2015-09-24,19.099454879760742
2015-09-25,19.099454879760742
2015-09-28,18.862564086914062
2015-09-29,18.95139503479004
2015-09-30,19.129070281982422
2015-10-01,19.099454879760742
2015-10-02,19.0106201171875
2015-10-05,19.395572662353516
2015-10-06,19.51401710510254
2015-10-07,19.33635139465332
2015-10-08,19.63246726989746
2015-10-09,19.54362678527832
2015-10-12,20.60964584350586
2015-10-13,20.10624885559082
2015-10-14,19.928579330444336
2015-10-15,19.75090789794922
2015-10-16,19.883468627929688
2015-10-19,20.425748825073242
2015-10-20,20.877643585205078
2015-10-21,20.365489959716797
2015-10-22,20.60649871826172
2015-10-23,20.576377868652344
2015-10-26,20.455869674682617
2015-10-27,20.5161190032959
2015-10-28,20.6667537689209
2015-10-29,20.6667537689209
2015-10-30,20.6667537689209
2015-11-02,20.998146057128906
2015-11-03,20.60649871826172
2015-11-04,20.69687843322754
2015-11-05,21.08852767944336
2015-11-06,21.08852767944336
2015-11-09,21.209030151367188
2015-11-10,20.69687843322754
2015-11-11,20.75713348388672
2015-11-12,20.907766342163086
2015-11-13,20.998146057128906
2015-11-16,20.787261962890625
2015-11-17,20.998146057128906
2015-11-18,20.998146057128906
2015-11-19,21.058399200439453
2015-11-20,21.269285202026367
2015-11-23,21.209030151367188
2015-11-24,20.72701072692871
2015-11-25,20.75713348388672
2015-11-26,20.365489959716797
2015-11-27,20.30523681640625
2015-11-30,19.702707290649414
2015-12-01,19.871416091918945
2015-12-02,20.47394561767578
2015-12-03,20.82341194152832
2015-12-04,20.461894989013672
2015-12-07,20.13652992248535
2015-12-08,19.67860984802246
2015-12-09,20.07628059387207
2015-12-10,19.32914161682129
2015-12-11,18.630203247070312
2015-12-14,18.58200454711914
2015-12-15,19.268890380859375
2015-12-16,19.726810455322266
2015-12-17,19.654504776000977
2015-12-18,19.32914161682129
2015-12-21,19.799110412597656
2015-12-22,19.401445388793945
2015-12-23,19.67860984802246
2015-12-24,19.37734031677246
2015-12-25,19.46169662475586
2015-12-28,19.365293502807617
2015-12-29,19.015825271606445
2015-12-30,18.88326644897461
2015-12-31,18.244586944580078
2016-01-01,18.244586944580078
2016-01-04,18.280736923217773
2016-01-05,18.256637573242188
2016-01-06,18.304840087890625
2016-01-07,18.340991973876953
2016-01-08,18.08793067932129
2016-01-11,17.979475021362305
2016-01-12,18.43739891052246
2016-01-13,18.557905197143555
2016-01-14,18.208438873291016
2016-01-15,18.160234451293945
2016-01-18,18.08793067932129
2016-01-19,18.53380012512207
2016-01-20,18.353042602539062
2016-01-21,18.015623092651367
2016-01-22,18.015623092651367
2016-01-25,18.79891586303711
2016-01-26,19.148380279541016
2016-01-27,19.389392852783203
2016-01-28,19.28093719482422
2016-01-29,19.46169662475586
2016-02-01,19.799110412597656
2016-02-02,19.94371795654297
2016-02-03,19.762958526611328
2016-02-04,19.96782112121582
2016-02-05,19.859365463256836
2016-02-08,19.630407333374023
2016-02-09,19.19658660888672
2016-02-10,19.473745346069336
2016-02-11,19.027873992919922
2016-02-12,19.401445388793945
2016-02-15,19.97987174987793
2016-02-16,20.08832550048828
2016-02-17,20.968017578125
2016-02-18,20.60649871826172
2016-02-19,20.24498176574707
2016-02-22,20.47394561767578
2016-02-23,20.871614456176758
2016-02-24,20.64265251159668
2016-02-25,20.787261962890625
2016-02-26,20.787261962890625
2016-02-29,21.028274536132812
2016-03-01,20.931869506835938
2016-03-02,21.124677658081055
2016-03-03,21.100574493408203
2016-03-04,21.100574493408203
2016-03-07,21.064424514770508
2016-03-08,20.992122650146484
2016-03-09,21.606700897216797
2016-03-10,21.389789581298828
2016-03-11,21.413894653320312
2016-03-14,21.46209144592285
2016-03-15,21.63080406188965
2016-03-16,21.654903411865234
2016-03-17,22.18512725830078
2016-03-18,22.679203033447266
2016-03-21,23.197376251220703
2016-03-22,23.510696411132812
2016-03-23,21.811561584472656
2016-03-24,21.94411277770996
2016-03-25,22.209230422973633
2016-03-28,22.124879837036133
2016-03-29,22.474342346191406
2016-03-30,22.46229362487793
2016-03-31,22.377933502197266
2016-04-01,22.257431030273438
2016-04-04,22.876726150512695
2016-04-05,22.406063079833984
2016-04-06,22.195499420166016
2016-04-07,22.059255599975586
2016-04-08,22.56708335876465
2016-04-11,22.86433982849121
2016-04-12,22.92626953125
2016-04-13,24.15247344970703
2016-04-14,23.89237403869629
2016-04-15,23.60748863220215
2016-04-18,23.979068756103516
2016-04-19,23.644651412963867
2016-04-20,24.065771102905273
2016-04-21,24.598363876342773
2016-04-22,24.88323402404785
2016-04-25,24.62313461303711
2016-04-26,24.499279022216797
2016-04-27,24.412572860717773
2016-04-28,24.72222328186035
2016-04-29,23.28546142578125
2016-05-02,22.95104217529297
2016-05-03,22.145959854125977
2016-05-04,22.046871185302734
2016-05-05,22.207889556884766
2016-05-06,22.022098541259766
2016-05-09,22.3936767578125
2016-05-10,21.724843978881836
2016-05-11,21.724843978881836
2016-05-12,21.50189208984375
2016-05-13,21.241788864135742
2016-05-16,21.17985725402832
2016-05-17,21.92301368713379
2016-05-18,21.3284912109375
2016-05-19,21.3284912109375
2016-05-20,21.52666664123535
2016-05-23,21.080772399902344
2016-05-24,22.232662200927734
2016-05-25,21.6752986907959
2016-05-26,21.52666664123535
2016-05-27,21.6752986907959
2016-05-30,21.761999130249023
2016-05-31,21.66291046142578
2016-06-01,21.66291046142578
2016-06-02,21.266563415527344
2016-06-03,22.08403205871582
2016-06-06,22.046871185302734
2016-06-07,22.480379104614258
2016-06-08,22.36890411376953
2016-06-09,21.78676986694336
2016-06-10,21.79915428161621
2016-06-13,21.687681198120117
2016-06-14,20.981687545776367
2016-06-15,20.733972549438477
2016-06-16,20.350004196166992
2016-06-17,20.4243221282959
2016-06-20,21.35326385498047
2016-06-21,21.018844604492188
2016-06-22,21.17985725402832
2016-06-23,21.40280532836914
2016-06-24,19.767866134643555
2016-06-27,19.297204971313477
2016-06-28,19.904115676879883
2016-06-29,19.60685157775879
2016-06-30,18.950403213500977
2016-07-01,19.755483627319336
2016-07-04,20.12706184387207
2016-07-05,20.12706184387207
2016-07-06,20.12706184387207
2016-07-07,20.12706184387207
2016-07-08,20.36239242553711
2016-07-11,20.312847137451172
2016-07-12,20.62249755859375
2016-07-13,20.758737564086914
2016-07-14,21.142702102661133
2016-07-15,20.746356964111328
2016-07-18,20.015586853027344
2016-07-19,19.817413330078125
2016-07-20,18.962785720825195
2016-07-21,18.405424118041992
2016-07-22,18.64075469970703
2016-07-25,18.888471603393555
2016-07-26,19.22289276123047
2016-07-27,20.003202438354492
2016-07-28,19.95366096496582
2016-07-29,20.151832580566406
2016-08-01,20.746356964111328
2016-08-02,20.139446258544922
2016-08-03,20.201374053955078
2016-08-04,20.48625373840332
2016-08-05,20.350004196166992
2016-08-08,20.436710357666016
2016-08-09,20.62249755859375
2016-08-10,20.39954948425293
2016-08-11,20.733972549438477
2016-08-12,20.498634338378906
2016-08-15,20.96929931640625
2016-08-16,20.944530487060547
2016-08-17,21.25417709350586
2016-08-18,21.142702102661133
2016-08-19,20.96929931640625
2016-08-22,21.13031768798828
2016-08-23,20.659648895263672
2016-08-24,20.411935806274414
2016-08-25,20.647266387939453
2016-08-26,20.647266387939453
2016-08-29,20.312847137451172
2016-08-30,20.312847137451172
2016-08-31,19.866958618164062
2016-09-01,20.003202438354492
2016-09-02,19.9164981842041
2016-09-05,20.003202438354492
2016-09-06,20.06513214111328
2016-09-07,20.06513214111328
2016-09-08,19.95366096496582
2016-09-09,19.941274642944336
2016-09-12,19.941274642944336
2016-09-13,19.941274642944336
2016-09-14,19.941274642944336
2016-09-15,19.941274642944336
2016-09-16,19.09903335571289
2016-09-19,19.433448791503906
2016-09-20,19.27243423461914
2016-09-21,19.569692611694336
2016-09-22,20.226150512695312
2016-09-23,20.188987731933594
2016-09-26,19.520153045654297
2016-09-27,19.61924171447754
2016-09-28,19.92888641357422
2016-09-29,19.817413330078125
2016-09-30,19.60685157775879
2016-10-03,19.805030822753906
2016-10-04,19.60685157775879
2016-10-05,19.718326568603516
2016-10-06,19.817413330078125
2016-10-07,19.730714797973633
2016-10-10,20.176607131958008
2016-10-11,19.990816116333008
2016-10-12,19.767866134643555
2016-10-13,19.966045379638672
2016-10-14,20.077518463134766
2016-10-17,20.213764190673828
2016-10-18,20.226150512695312
2016-10-19,20.523408889770508
2016-10-20,20.387161254882812
2016-10-21,20.250919342041016
2016-10-24,20.387161254882812
2016-10-25,20.263307571411133
2016-10-26,20.12706184387207
2016-10-27,19.866958618164062
2016-10-28,19.755483627319336
2016-10-31,19.594467163085938
2016-11-01,19.61924171447754
2016-11-02,19.27243423461914
2016-11-03,19.39629364013672
2016-11-04,19.14857292175293
2016-11-07,19.037099838256836
2016-11-08,19.297204971313477
2016-11-09,19.1981201171875
2016-11-10,18.87608528137207
2016-11-11,18.393037796020508
2016-11-14,18.182476043701172
2016-11-15,17.9719181060791
2016-11-16,17.9719181060791
2016-11-17,18.19486427307129
2016-11-18,18.19486427307129
2016-11-21,18.108158111572266
2016-11-22,18.370040893554688
2016-11-23,18.25507164001465
2016-11-24,18.485017776489258
2016-11-25,18.395593643188477
2016-11-28,18.395593643188477
2016-11-29,18.395593643188477
2016-11-30,18.433916091918945
2016-12-01,17.744083404541016
2016-12-02,17.974027633666992
2016-12-05,18.088998794555664
2016-12-06,19.07265281677246
2016-12-07,19.213172912597656
2016-12-08,18.970457077026367
2016-12-09,18.868261337280273
2016-12-12,19.136526107788086
2016-12-13,19.085426330566406
2016-12-14,18.868261337280273
2016-12-15,19.162073135375977
2016-12-16,19.494218826293945
2016-12-19,19.4431209564209
2016-12-20,19.45589256286621
2016-12-21,19.315370559692383
2016-12-22,19.098201751708984
2016-12-23,19.277050018310547
2016-12-26,19.277050018310547
2016-12-27,19.213172912597656
2016-12-28,19.302595138549805
2016-12-29,19.506994247436523
2016-12-30,19.532543182373047
2017-01-02,19.289823532104492
2017-01-03,18.906583786010742
2017-01-04,18.74050521850586
2017-01-05,18.81715965270996
2017-01-06,19.213172912597656
2017-01-09,19.213172912597656
2017-01-10,19.110977172851562
2017-01-11,19.289823532104492
2017-01-12,19.800811767578125
2017-01-13,20.14573097229004
2017-01-16,20.2479248046875
2017-01-17,20.311800003051758
2017-01-18,20.605619430541992
2017-01-19,20.63117218017578
2017-01-20,20.976083755493164
2017-01-23,21.027183532714844
2017-01-24,21.41042709350586
2017-01-25,21.28268051147461
2017-01-26,21.487071990966797
2017-01-27,21.717021942138672
2017-01-30,22.29188346862793
2017-01-31,22.304655075073242
2017-02-01,22.202457427978516
2017-02-02,22.419628143310547
2017-02-03,22.355754852294922
2017-02-06,22.100257873535156
2017-02-07,22.355754852294922
2017-02-08,22.25356101989746
2017-02-09,22.572921752929688
2017-02-10,22.40685272216797
2017-02-13,22.521827697753906
2017-02-14,22.355754852294922
2017-02-15,22.355754852294922
2017-02-16,22.59847640991211
2017-02-17,23.08391571044922
2017-02-20,23.04558753967285
2017-02-21,23.16056251525879
2017-02-22,23.35218620300293
2017-02-23,23.63322639465332
2017-02-24,23.63322639465332
2017-02-27,23.594900131225586
2017-02-28,23.390506744384766
2017-03-01,23.454381942749023
2017-03-02,23.479928970336914
2017-03-03,23.454381942749023
2017-03-06,24.463584899902344
2017-03-07,24.11866569519043
2017-03-08,23.64600372314453
2017-03-09,23.837621688842773
2017-03-10,24.169767379760742
2017-03-13,23.965373992919922
2017-03-14,23.81207275390625
2017-03-15,23.773746490478516
2017-03-16,23.965373992919922
2017-03-17,24.22085952758789
2017-03-20,24.22085952758789
2017-03-21,23.91426658630371
2017-03-22,23.582124710083008
2017-03-23,23.35218620300293
2017-03-24,23.49270248413086
2017-03-27,23.26275634765625
2017-03-28,23.09668731689453
2017-03-29,23.33941078186035
2017-03-30,23.26275634765625
2017-03-31,22.738994598388672
2017-04-03,23.58362579345703
2017-04-04,23.372468948364258
2017-04-05,23.42525863647461
2017-04-06,23.755191802978516
2017-04-07,23.781585693359375
2017-04-10,24.66580581665039
2017-04-11,25.04853057861328
2017-04-12,25.061725616455078
2017-04-13,24.797779083251953
2017-04-14,24.41506004333496
2017-04-17,24.388662338256836
2017-04-18,24.903356552124023
2017-04-19,24.586620330810547
2017-04-20,24.67900276184082
2017-04-21,24.916553497314453
2017-04-24,25.378461837768555
2017-04-25,25.616018295288086
2017-04-26,25.140907287597656
2017-04-27,25.391658782958984
2017-04-28,26.064720153808594
2017-05-01,26.064720153808594
2017-05-02,25.840368270874023
2017-05-03,25.90635871887207
2017-05-04,25.972341537475586
2017-05-05,25.70840072631836
2017-05-08,25.4576473236084
2017-05-09,25.827171325683594
2017-05-10,26.394657135009766
2017-05-11,26.249488830566406
2017-05-12,25.602813720703125
2017-05-15,25.602813720703125
2017-05-16,25.90635871887207
2017-05-17,25.20689582824707
2017-05-18,24.890161514282227
2017-05-19,24.890161514282227
2017-05-22,25.695194244384766
2017-05-23,26.064720153808594
2017-05-24,26.57942008972168
2017-05-25,25.77437973022461
2017-05-26,26.18349838256836
2017-05-29,26.130712509155273
2017-05-30,26.394657135009766
2017-05-31,26.68499755859375
2017-06-01,26.86975860595703
2017-06-02,27.687992095947266
2017-06-05,27.16010093688965
2017-06-06,27.186491012573242
2017-06-07,27.991533279418945
2017-06-08,27.872760772705078
2017-06-09,27.978334426879883
2017-06-12,28.057519912719727
2017-06-13,28.400650024414062
2017-06-14,28.30827522277832
2017-06-15,28.585412979125977
2017-06-16,28.5062313079834
2017-06-19,28.374258041381836
2017-06-20,28.796571731567383
2017-06-21,28.57221794128418
2017-06-22,28.6250057220459
2017-06-23,28.822969436645508
2017-06-26,28.822969436645508
2017-06-27,28.822969436645508
2017-06-28,28.20269012451172
2017-06-29,28.30827522277832
2017-06-30,28.347858428955078
2017-07-03,28.242284774780273
2017-07-04,28.110305786132812
2017-07-05,27.978334426879883
2017-07-06,27.951940536499023
2017-07-07,27.608814239501953
2017-07-10,27.64840316772461
2017-07-11,27.64840316772461
2017-07-12,27.622005462646484
2017-07-13,28.136703491210938
2017-07-14,28.98133087158203
2017-07-17,29.377256393432617
2017-07-18,29.496030807495117
2017-07-19,29.69399070739746
2017-07-20,29.746780395507812
2017-07-21,30.11629867553711
2017-07-24,29.865550994873047
2017-07-25,30.155895233154297
2017-07-26,30.393444061279297
2017-07-27,30.248275756835938
2017-07-28,29.93153953552246
2017-07-31,29.69399070739746
2017-08-01,30.261470794677734
2017-08-02,30.45943260192871
2017-08-03,30.023921966552734
2017-08-04,29.746780395507812
2017-08-07,30.419841766357422
2017-08-08,31.541610717773438
2017-08-09,30.947736740112305
2017-08-10,30.367055892944336
2017-08-11,31.304061889648438
2017-08-14,31.634000778198242
2017-08-15,30.617799758911133
2017-08-16,30.84215545654297
2017-08-17,31.14569854736328
2017-08-18,31.7923641204834
2017-08-21,32.54460906982422
2017-08-22,32.12230682373047
2017-08-23,31.937532424926758
2017-08-24,31.7923641204834
2017-08-25,31.541610717773438
2017-08-28,31.29086685180664
2017-08-29,31.58121109008789
2017-08-30,31.58121109008789
2017-08-31,31.370054244995117
2017-09-01,31.370054244995117
2017-09-04,31.370054244995117
2017-09-05,31.97712516784668
2017-09-06,32.3598518371582
2017-09-07,32.993324279785156
2017-09-08,32.91413879394531
2017-09-11,32.08270263671875
2017-09-12,31.99032211303711
2017-09-13,31.765966415405273
2017-09-14,31.568012237548828
2017-09-15,31.871551513671875
2017-09-18,32.05630874633789
2017-09-19,31.871551513671875
2017-09-20,31.47562599182129
2017-09-21,31.6735897064209
2017-09-22,31.449234008789062
2017-09-25,30.644201278686523
2017-09-26,29.73358154296875
2017-09-27,28.242284774780273
2017-09-28,29.496030807495117
2017-09-29,30.089906692504883
2017-10-02,30.551815032958984
2017-10-03,30.9609317779541
2017-10-04,31.106098175048828
2017-10-05,30.630998611450195
2017-10-06,30.934541702270508
2017-10-09,30.88174819946289
2017-10-10,31.502023696899414
2017-10-11,31.409645080566406
2017-10-12,32.06950378417969
2017-10-13,32.34665298461914
2017-10-16,32.399436950683594
2017-10-17,32.900943756103516
2017-10-18,33.05931091308594
2017-10-19,32.28066635131836
2017-10-20,32.293861389160156
2017-10-23,32.663387298583984
