,GARAN.IS
2014-03-19,5.1302876472473145
2014-03-20,5.08488655090332
2014-03-21,5.009218215942383
2014-03-24,4.90328311920166
2014-03-25,5.054619312286377
2014-03-26,5.364858150482178
2014-03-27,5.37999153137207
2014-03-28,5.6977972984313965
2014-03-31,5.538895130157471
2014-04-01,5.758332252502441
2014-04-02,5.743197917938232
2014-04-03,5.720497131347656
2014-04-04,5.947501182556152
2014-04-07,5.909667015075684
2014-04-08,6.113970756530762
2014-04-09,5.939934730529785
2014-04-10,6.008036136627197
2014-04-11,5.962635517120361
2014-04-14,6.030735969543457
2014-04-15,5.902100086212158
2014-04-16,5.917233943939209
2014-04-17,6.015603065490723
2014-04-18,6.008036136627197
2014-04-21,6.024277687072754
2014-04-22,5.970625877380371
2014-04-23,5.970625877380371
2014-04-24,5.786679744720459
2014-04-25,5.602731704711914
2014-04-28,5.748356342315674
2014-04-29,5.6717119216918945
2014-04-30,5.92464017868042
2014-05-01,5.92464017868042
2014-05-02,6.192896366119385
2014-05-05,6.162238121032715
2014-05-06,6.208224773406982
2014-05-07,6.16990327835083
2014-05-08,6.277204990386963
2014-05-09,6.361514568328857
2014-05-12,6.468816757202148
2014-05-13,6.38450813293457
2014-05-14,6.338521480560303
2014-05-15,6.2388834953308105
2014-05-16,6.177567005157471
2014-05-19,6.177567005157471
2014-05-20,6.223553657531738
2014-05-21,6.422831058502197
2014-05-22,6.560791015625
2014-05-23,6.5301337242126465
2014-05-26,6.645100116729736
2014-05-27,6.4841461181640625
2014-05-28,6.453487396240234
2014-05-29,6.568455219268799
2014-05-30,6.553126811981201
2014-06-02,6.445823669433594
2014-06-03,6.461153030395508
2014-06-04,6.3691792488098145
2014-06-05,6.606777667999268
2014-06-06,6.645100116729736
2014-06-09,6.652764320373535
2014-06-10,6.760067462921143
2014-06-11,6.514804840087891
2014-06-12,6.560791015625
2014-06-13,6.545461654663086
2014-06-16,6.3538498878479
2014-06-17,6.392172336578369
2014-06-18,6.330856800079346
2014-06-19,6.430494785308838
2014-06-20,6.323192596435547
2014-06-23,6.553126811981201
2014-06-24,6.453487396240234
2014-06-25,6.537796497344971
2014-06-26,6.3691792488098145
2014-06-27,6.392172336578369
2014-06-30,6.3538498878479
2014-07-01,6.200560569763184
2014-07-02,6.131580352783203
2014-07-03,6.185231685638428
2014-07-04,6.139245510101318
2014-07-07,6.330856800079346
2014-07-08,6.41516637802124
2014-07-09,6.4764814376831055
2014-07-10,6.31552791595459
2014-07-11,6.461153030395508
2014-07-14,6.706416130065918
2014-07-15,6.683422565460205
2014-07-16,6.813718795776367
2014-07-17,6.698751449584961
2014-07-18,6.821382522583008
2014-07-21,6.744738578796387
2014-07-22,6.80605411529541
2014-07-23,6.859705448150635
2014-07-24,7.028324604034424
2014-07-25,7.089640140533447
2014-07-28,7.089640140533447
2014-07-29,7.089640140533447
2014-07-30,7.089640140533447
2014-07-31,6.783060550689697
2014-08-01,6.783060550689697
2014-08-04,6.714080333709717
2014-08-05,6.553126811981201
2014-08-06,6.38450813293457
2014-08-07,6.3538498878479
2014-08-08,6.422831058502197
2014-08-11,6.200560569763184
2014-08-12,6.2388834953308105
2014-08-13,6.131580352783203
2014-08-14,6.192896366119385
2014-08-15,6.123915672302246
2014-08-18,6.277204990386963
2014-08-19,6.4764814376831055
2014-08-20,6.41516637802124
2014-08-21,6.445823669433594
2014-08-22,6.422831058502197
2014-08-25,6.453487396240234
2014-08-26,6.629770755767822
2014-08-27,6.576119899749756
2014-08-28,6.606777667999268
2014-08-29,6.4918107986450195
2014-09-01,6.583784580230713
2014-09-02,6.576119899749756
2014-09-03,6.652764320373535
2014-09-04,6.7983903884887695
2014-09-05,6.790724754333496
2014-09-08,6.760067462921143
2014-09-09,6.522468566894531
2014-09-10,6.422831058502197
2014-09-11,6.34618616104126
2014-09-12,6.223553657531738
2014-09-15,6.254212379455566
2014-09-16,6.438158988952637
2014-09-17,6.438158988952637
2014-09-18,6.254212379455566
2014-09-19,6.2158894538879395
2014-09-22,6.330856800079346
2014-09-23,6.300199031829834
2014-09-24,6.146909236907959
2014-09-25,6.139245510101318
2014-09-26,6.123915672302246
2014-09-29,6.108587265014648
2014-09-30,6.131580352783203
2014-10-01,5.985955238342285
2014-10-02,5.962962627410889
2014-10-03,5.985955238342285
2014-10-06,5.962962627410889
2014-10-07,5.962962627410889
2014-10-08,5.909310340881348
2014-10-09,6.154573440551758
2014-10-10,5.962962627410889
2014-10-13,6.208224773406982
2014-10-14,6.131580352783203
2014-10-15,6.200560569763184
2014-10-16,6.200560569763184
2014-10-17,6.330856800079346
2014-10-20,6.392172336578369
2014-10-21,6.545461654663086
2014-10-22,6.5301337242126465
2014-10-23,6.6757588386535645
2014-10-24,6.629770755767822
2014-10-27,6.614442348480225
2014-10-28,6.652764320373535
2014-10-29,6.652764320373535
2014-10-30,6.5991129875183105
2014-10-31,6.652764320373535
2014-11-03,6.553126811981201
2014-11-04,6.568455219268799
2014-11-05,6.4764814376831055
2014-11-06,6.269541263580322
2014-11-07,6.34618616104126
2014-11-10,6.338521480560303
2014-11-11,6.399837970733643
2014-11-12,6.683422565460205
2014-11-13,6.698751449584961
2014-11-14,6.80605411529541
2014-11-17,6.698751449584961
2014-11-18,6.783060550689697
2014-11-19,6.813718795776367
2014-11-20,6.821382522583008
2014-11-21,6.905692100524902
2014-11-24,6.905692100524902
2014-11-25,6.836711883544922
2014-11-26,7.066646575927734
2014-11-27,7.143290996551514
2014-11-28,7.488193035125732
2014-12-01,7.511186122894287
2014-12-02,7.173949241638184
2014-12-03,7.235264301300049
2014-12-04,7.442205905914307
2014-12-05,7.212271213531494
2014-12-08,7.173949241638184
2014-12-09,6.974673271179199
2014-12-10,7.074310779571533
2014-12-11,7.196942329406738
2014-12-12,6.882699012756348
2014-12-15,6.882699012756348
2014-12-16,6.361514568328857
2014-12-17,6.721745014190674
2014-12-18,7.11263370513916
2014-12-19,7.089640140533447
2014-12-22,7.2659220695495605
2014-12-23,7.143290996551514
2014-12-24,7.189277172088623
2014-12-25,7.173949241638184
2014-12-26,7.166284561157227
2014-12-29,7.020659446716309
2014-12-30,7.127962589263916
2014-12-31,7.219934463500977
2015-01-01,7.219934463500977
2015-01-02,7.212271213531494
2015-01-05,7.319574356079102
2015-01-06,7.365560531616211
2015-01-07,7.388554573059082
2015-01-08,7.480527877807617
2015-01-09,7.396218299865723
2015-01-12,7.34256649017334
2015-01-13,7.3578972816467285
2015-01-14,7.43454122543335
2015-01-15,7.549508571624756
2015-01-16,7.572501182556152
2015-01-19,7.664475917816162
2015-01-20,7.9710540771484375
2015-01-21,8.124344825744629
2015-01-22,8.162666320800781
2015-01-23,8.124344825744629
2015-01-26,8.200987815856934
2015-01-27,8.086021423339844
2015-01-28,7.9710540771484375
2015-01-29,7.741119861602783
2015-01-30,7.9327311515808105
2015-02-02,7.9327311515808105
2015-02-03,7.626152515411377
2015-02-04,7.173949241638184
2015-02-05,7.334903240203857
2015-02-06,7.166284561157227
2015-02-09,7.173949241638184
2015-02-10,6.967008590698242
2015-02-11,6.852040767669678
2015-02-12,7.158620357513428
2015-02-13,7.097304821014404
2015-02-16,7.181612968444824
2015-02-17,6.997665882110596
2015-02-18,7.11263370513916
2015-02-19,7.227601051330566
2015-02-20,7.089640140533447
2015-02-23,7.166284561157227
2015-02-24,7.196942329406738
2015-02-25,7.219934463500977
2015-02-26,7.097304821014404
2015-02-27,6.882699012756348
2015-03-02,6.898028373718262
2015-03-03,6.997665882110596
2015-03-04,6.775396823883057
2015-03-05,6.568455219268799
2015-03-06,6.438158988952637
2015-03-09,6.553126811981201
2015-03-10,6.269541263580322
2015-03-11,6.376842975616455
2015-03-12,6.3538498878479
2015-03-13,6.154573440551758
2015-03-16,6.41516637802124
2015-03-17,6.622107028961182
2015-03-18,6.560791015625
2015-03-19,6.95167875289917
2015-03-20,6.928685665130615
2015-03-23,7.020659446716309
2015-03-24,6.775396823883057
2015-03-25,6.7983903884887695
2015-03-26,6.614442348480225
2015-03-27,6.568455219268799
2015-03-30,6.7983903884887695
2015-03-31,6.7983903884887695
2015-04-01,6.583784580230713
2015-04-02,6.553126811981201
2015-04-03,6.7294087409973145
2015-04-06,6.852040767669678
2015-04-07,6.698751449584961
2015-04-08,6.744738578796387
2015-04-09,6.7524027824401855
2015-04-10,6.591449737548828
2015-04-13,6.468816757202148
2015-04-14,6.553126811981201
2015-04-15,6.399837970733643
2015-04-16,6.514804840087891
2015-04-17,6.568455219268799
2015-04-20,6.4764814376831055
2015-04-21,6.645100116729736
2015-04-22,6.507139682769775
2015-04-23,6.507139682769775
2015-04-24,6.652764320373535
2015-04-27,6.820153713226318
2015-04-28,6.8045830726623535
2015-04-29,6.843511581420898
2015-04-30,6.625515460968018
2015-05-01,6.625515460968018
2015-05-04,6.680014133453369
2015-05-05,6.602158546447754
2015-05-06,6.5243024826049805
2015-05-07,6.547659873962402
2015-05-08,6.680014133453369
2015-05-11,6.742298603057861
2015-05-12,6.726727485656738
2015-05-13,6.843511581420898
2015-05-14,6.983651161193848
2015-05-15,7.038150310516357
2015-05-18,7.225003719329834
2015-05-19,7.225003719329834
2015-05-20,7.077077388763428
2015-05-21,6.9213666915893555
2015-05-22,6.781226634979248
2015-05-25,6.6099443435668945
2015-05-26,6.5398736000061035
2015-05-27,6.703371047973633
2015-05-28,6.6099443435668945
2015-05-29,6.563230991363525
2015-06-01,6.321877956390381
2015-06-02,6.508731842041016
2015-06-03,6.6566572189331055
2015-06-04,6.586587429046631
2015-06-05,6.563230991363525
2015-06-08,6.07274055480957
2015-06-09,6.197309494018555
2015-06-10,6.353020668029785
2015-06-11,6.516517162322998
2015-06-12,6.5398736000061035
2015-06-15,6.360806465148926
2015-06-16,6.462019443511963
2015-06-17,6.5398736000061035
2015-06-18,6.594372749328613
2015-06-19,6.633301258087158
2015-06-22,6.7890119552612305
2015-06-23,6.6566572189331055
2015-06-24,6.757869720458984
2015-06-25,6.664444446563721
2015-06-26,6.718941688537598
2015-06-29,6.5243024826049805
2015-06-30,6.508731842041016
2015-07-01,6.42309045791626
2015-07-02,6.500946998596191
2015-07-03,6.42309045791626
2015-07-06,6.57880163192749
2015-07-07,6.477589130401611
2015-07-08,6.290735721588135
2015-07-09,6.462019443511963
2015-07-10,6.555445194244385
2015-07-13,6.641086101531982
2015-07-14,6.586587429046631
2015-07-15,6.5320892333984375
2015-07-16,6.555445194244385
2015-07-17,6.555445194244385
2015-07-20,6.368591785430908
2015-07-21,6.360806465148926
2015-07-22,6.345234394073486
2015-07-23,6.150595664978027
2015-07-24,6.212879657745361
2015-07-27,6.041597843170166
2015-07-28,6.088311195373535
2015-07-29,6.111667633056641
2015-07-30,6.1194539070129395
2015-07-31,6.384162902832031
2015-08-03,6.212879657745361
2015-08-04,6.158381938934326
2015-08-05,6.127239227294922
2015-08-06,6.259593963623047
2015-08-07,6.189522743225098
2015-08-10,6.0649542808532715
2015-08-11,6.275165557861328
2015-08-12,6.07274055480957
2015-08-13,5.8858866691589355
2015-08-14,5.893672466278076
2015-08-17,5.901457786560059
2015-08-18,5.730175971984863
2015-08-19,5.730175971984863
2015-08-20,5.706818580627441
2015-08-21,5.628962993621826
2015-08-24,5.488822937011719
2015-08-25,5.714603900909424
2015-08-26,5.667891025543213
2015-08-27,5.761317253112793
2015-08-28,5.699033260345459
2015-08-31,5.74574613571167
2015-09-01,5.582249164581299
2015-09-02,5.558892726898193
2015-09-03,5.628962993621826
2015-09-04,5.54332160949707
2015-09-07,5.496608734130859
2015-09-08,5.535536766052246
2015-09-09,5.496608734130859
2015-09-10,5.403182506561279
2015-09-11,5.294183731079102
2015-09-14,5.216328144073486
2015-09-15,5.44210958480835
2015-09-16,5.519965171813965
2015-09-17,5.519965171813965
2015-09-18,5.449894905090332
2015-09-21,5.5900349617004395
2015-09-22,5.5277509689331055
2015-09-23,5.488822937011719
2015-09-24,5.488822937011719
2015-09-25,5.488822937011719
2015-09-28,5.364253997802734
2015-09-29,5.512179374694824
2015-09-30,5.4732513427734375
2015-10-01,5.574463844299316
2015-10-02,5.50439453125
2015-10-05,5.714603900909424
2015-10-06,5.7379608154296875
2015-10-07,5.9870991706848145
2015-10-08,5.940385341644287
2015-10-09,5.963742256164551
2015-10-12,5.901457786560059
2015-10-13,5.80803108215332
2015-10-14,5.924814701080322
2015-10-15,5.831387996673584
2015-10-16,5.784673690795898
2015-10-19,5.878100872039795
2015-10-20,5.9481706619262695
2015-10-21,5.8858866691589355
2015-10-22,5.979313373565674
2015-10-23,6.01045560836792
2015-10-26,5.878100872039795
2015-10-27,5.878100872039795
2015-10-28,5.815816879272461
2015-10-29,5.815816879272461
2015-10-30,5.893672466278076
2015-11-02,6.446447849273682
2015-11-03,6.360806465148926
2015-11-04,6.438662052154541
2015-11-05,6.282949924468994
2015-11-06,6.189522743225098
2015-11-09,6.205094814300537
2015-11-10,6.181738376617432
2015-11-11,6.267379283905029
2015-11-12,6.298521518707275
2015-11-13,6.267379283905029
2015-11-16,6.205094814300537
2015-11-17,6.259593963623047
2015-11-18,6.181738376617432
2015-11-19,6.197309494018555
2015-11-20,6.212879657745361
2015-11-23,6.033812999725342
2015-11-24,5.8002448081970215
2015-11-25,5.846959114074707
2015-11-26,5.636748313903809
2015-11-27,5.722389221191406
2015-11-30,5.699033260345459
2015-12-01,5.722389221191406
2015-12-02,5.901457786560059
2015-12-03,5.815816879272461
2015-12-04,5.7379608154296875
2015-12-07,5.706818580627441
2015-12-08,5.691247940063477
2015-12-09,5.862529754638672
2015-12-10,5.628962993621826
2015-12-11,5.333111763000488
2015-12-14,5.317540168762207
2015-12-15,5.636748313903809
2015-12-16,5.730175971984863
2015-12-17,5.706818580627441
2015-12-18,5.683462142944336
2015-12-21,5.784673690795898
2015-12-22,5.714603900909424
2015-12-23,5.7379608154296875
2015-12-24,5.722389221191406
2015-12-25,5.706818580627441
2015-12-28,5.7379608154296875
2015-12-29,5.699033260345459
2015-12-30,5.636748313903809
2015-12-31,5.54332160949707
2016-01-01,5.54332160949707
2016-01-04,5.434323787689209
2016-01-05,5.410966396331787
2016-01-06,5.5277509689331055
2016-01-07,5.551107406616211
2016-01-08,5.457681179046631
2016-01-11,5.5277509689331055
2016-01-12,5.551107406616211
2016-01-13,5.582249164581299
2016-01-14,5.6056060791015625
2016-01-15,5.6211771965026855
2016-01-18,5.5900349617004395
2016-01-19,5.582249164581299
2016-01-20,5.465466022491455
2016-01-21,5.395395755767822
2016-01-22,5.395395755767822
2016-01-25,5.535536766052246
2016-01-26,5.769103527069092
2016-01-27,5.683462142944336
2016-01-28,5.730175971984863
2016-01-29,5.784673690795898
2016-02-01,5.761317253112793
2016-02-02,5.628962993621826
2016-02-03,5.699033260345459
2016-02-04,5.8002448081970215
2016-02-05,5.761317253112793
2016-02-08,5.488822937011719
2016-02-09,5.48103666305542
2016-02-10,5.519965171813965
2016-02-11,5.488822937011719
2016-02-12,5.44210958480835
2016-02-15,5.426538467407227
2016-02-16,5.449894905090332
2016-02-17,5.59782075881958
2016-02-18,5.613391399383545
2016-02-19,5.54332160949707
2016-02-22,5.776888370513916
2016-02-23,5.846959114074707
2016-02-24,5.675676345825195
2016-02-25,5.730175971984863
2016-02-26,5.714603900909424
2016-02-29,5.730175971984863
2016-03-01,5.714603900909424
2016-03-02,5.823601722717285
2016-03-03,5.815816879272461
2016-03-04,5.823601722717285
2016-03-07,5.831387996673584
2016-03-08,5.839173316955566
2016-03-09,5.95595645904541
2016-03-10,5.924814701080322
2016-03-11,5.994884490966797
2016-03-14,5.9870991706848145
2016-03-15,5.878100872039795
2016-03-16,5.8858866691589355
2016-03-17,6.026026725769043
2016-03-18,6.127239227294922
2016-03-21,6.1194539070129395
2016-03-22,6.026026725769043
2016-03-23,6.049383640289307
2016-03-24,6.212879657745361
2016-03-25,6.197309494018555
2016-03-28,6.212879657745361
2016-03-29,6.150595664978027
2016-03-30,6.314092636108398
2016-03-31,6.415304660797119
2016-04-01,6.282949924468994
2016-04-04,6.5243024826049805
2016-04-05,6.462019443511963
2016-04-06,6.321877956390381
2016-04-07,6.267379283905029
2016-04-08,6.384162902832031
2016-04-11,6.462019443511963
2016-04-12,6.360806465148926
2016-04-13,6.493160724639893
2016-04-14,6.493160724639893
2016-04-15,6.625515460968018
2016-04-18,6.8045830726623535
2016-04-19,6.859082221984863
2016-04-20,6.8045830726623535
2016-04-21,6.7345123291015625
2016-04-22,6.57880163192749
2016-04-25,6.574846267700195
2016-04-26,6.7330851554870605
2016-04-27,6.7330851554870605
2016-04-28,6.8201165199279785
2016-04-29,6.8201165199279785
2016-05-02,6.709349632263184
2016-05-03,6.440342426300049
2016-05-04,6.274190425872803
2016-05-05,6.013096332550049
2016-05-06,5.9023284912109375
2016-05-09,5.981448173522949
2016-05-10,5.973536014556885
2016-05-11,5.99727201461792
2016-05-12,5.941888332366943
2016-05-13,5.941888332366943
2016-05-16,5.807384967803955
2016-05-17,5.910240650177002
2016-05-18,5.894416332244873
2016-05-19,5.894416332244873
2016-05-20,5.736176490783691
2016-05-23,5.846944332122803
2016-05-24,6.100127696990967
2016-05-25,5.989360332489014
2016-05-26,5.973536014556885
2016-05-27,5.9656243324279785
2016-05-30,5.989360332489014
2016-05-31,5.981448173522949
2016-06-01,5.854856491088867
2016-06-02,5.799472808837891
2016-06-03,5.99727201461792
2016-06-06,6.060567855834961
2016-06-07,5.99727201461792
2016-06-08,6.115952014923096
2016-06-09,6.021008014678955
2016-06-10,5.957712650299072
2016-06-13,5.918152332305908
2016-06-14,5.9023284912109375
2016-06-15,5.94980001449585
2016-06-16,5.870680332183838
2016-06-17,5.9260640144348145
2016-06-20,6.139688014984131
2016-06-21,6.115952014923096
2016-06-22,6.155511379241943
2016-06-23,6.242543697357178
2016-06-24,5.957712650299072
2016-06-27,5.957712650299072
2016-06-28,6.108039379119873
2016-06-29,6.013096332550049
2016-06-30,5.99727201461792
2016-07-01,6.084303855895996
2016-07-04,6.155511379241943
2016-07-05,6.155511379241943
2016-07-06,6.155511379241943
2016-07-07,6.155511379241943
2016-07-08,6.187159061431885
2016-07-11,6.321662425994873
2016-07-12,6.519461631774902
2016-07-13,6.495725154876709
2016-07-14,6.614405155181885
2016-07-15,6.661877632141113
2016-07-18,6.076391696929932
2016-07-19,5.933976650238037
2016-07-20,5.775737762451172
2016-07-21,5.554201126098633
2016-07-22,5.593762397766113
2016-07-25,5.767825126647949
2016-07-26,5.664969444274902
2016-07-27,5.775737762451172
2016-07-28,5.767825126647949
2016-07-29,5.799472808837891
2016-08-01,5.933976650238037
2016-08-02,5.846944332122803
2016-08-03,5.759912967681885
2016-08-04,5.94980001449585
2016-08-05,6.021008014678955
2016-08-08,6.226718902587891
2016-08-09,6.250455379486084
2016-08-10,6.068480014801025
2016-08-11,6.242543697357178
2016-08-12,6.17924690246582
2016-08-15,6.234631538391113
2016-08-16,6.155511379241943
2016-08-17,6.2029829025268555
2016-08-18,6.234631538391113
2016-08-19,6.250455379486084
2016-08-22,6.195071220397949
2016-08-23,6.147599697113037
2016-08-24,5.973536014556885
2016-08-25,6.060567855834961
2016-08-26,6.155511379241943
2016-08-29,5.99727201461792
2016-08-30,5.99727201461792
2016-08-31,6.036831855773926
2016-09-01,6.036831855773926
2016-09-02,6.266279697418213
2016-09-05,6.408694744110107
2016-09-06,6.408694744110107
2016-09-07,6.4166059494018555
2016-09-08,6.4799017906188965
2016-09-09,6.39286994934082
2016-09-12,6.39286994934082
2016-09-13,6.39286994934082
2016-09-14,6.39286994934082
2016-09-15,6.39286994934082
2016-09-16,6.384957790374756
2016-09-19,6.574846267700195
2016-09-20,6.51154899597168
2016-09-21,6.527373790740967
2016-09-22,6.717260837554932
2016-09-23,6.638142108917236
2016-09-26,6.266279697418213
2016-09-27,6.369134902954102
2016-09-28,6.471990585327148
2016-09-29,6.361222743988037
2016-09-30,6.290014743804932
2016-10-03,6.384957790374756
2016-10-04,6.353310585021973
2016-10-05,6.384957790374756
2016-10-06,6.377047061920166
2016-10-07,6.377047061920166
2016-10-10,6.384957790374756
2016-10-11,6.361222743988037
2016-10-12,6.353310585021973
2016-10-13,6.218807220458984
2016-10-14,6.337486743927002
2016-10-17,6.290014743804932
2016-10-18,6.448253631591797
2016-10-19,6.495725154876709
2016-10-20,6.519461631774902
2016-10-21,6.50363826751709
2016-10-24,6.606493949890137
2016-10-25,6.582757472991943
2016-10-26,6.661877632141113
2016-10-27,6.574846267700195
2016-10-28,6.55111026763916
2016-10-31,6.653965473175049
2016-11-01,6.519461631774902
2016-11-02,6.440342426300049
2016-11-03,6.369134902954102
2016-11-04,6.060567855834961
2016-11-07,6.147599697113037
2016-11-08,6.147599697113037
2016-11-09,6.139688014984131
2016-11-10,6.139688014984131
2016-11-11,6.036831855773926
2016-11-14,6.005184650421143
2016-11-15,6.084303855895996
2016-11-16,6.021008014678955
2016-11-17,6.044743537902832
2016-11-18,6.092215538024902
2016-11-21,6.0289201736450195
2016-11-22,6.0289201736450195
2016-11-23,5.910240650177002
2016-11-24,5.791560649871826
2016-11-25,5.799472808837891
2016-11-28,5.870680332183838
2016-11-29,5.807384967803955
2016-11-30,5.767825126647949
2016-12-01,5.6966166496276855
2016-12-02,5.807384967803955
2016-12-05,5.791560649871826
2016-12-06,5.957712650299072
2016-12-07,5.981448173522949
2016-12-08,5.941888332366943
2016-12-09,5.918152332305908
2016-12-12,5.918152332305908
2016-12-13,6.044743537902832
2016-12-14,6.013096332550049
2016-12-15,6.115952014923096
2016-12-16,6.108039379119873
2016-12-19,6.036831855773926
2016-12-20,6.108039379119873
2016-12-21,6.139688014984131
2016-12-22,6.123863697052002
2016-12-23,6.021008014678955
2016-12-26,6.021008014678955
2016-12-27,5.973536014556885
2016-12-28,6.044743537902832
2016-12-29,6.0289201736450195
2016-12-30,6.0289201736450195
2017-01-02,6.013096332550049
2017-01-03,5.941888332366943
2017-01-04,5.878592491149902
2017-01-05,5.854856491088867
2017-01-06,5.894416332244873
2017-01-09,5.94980001449585
2017-01-10,5.862768173217773
2017-01-11,5.9023284912109375
2017-01-12,6.250455379486084
2017-01-13,6.242543697357178
2017-01-16,6.163422584533691
2017-01-17,6.25836706161499
2017-01-18,6.242543697357178
2017-01-19,6.171335697174072
2017-01-20,6.250455379486084
2017-01-23,6.17924690246582
2017-01-24,6.2029829025268555
2017-01-25,6.108039379119873
2017-01-26,6.218807220458984
2017-01-27,6.250455379486084
2017-01-30,6.519461631774902
2017-01-31,6.582757472991943
2017-02-01,6.622317314147949
2017-02-02,6.76473331451416
2017-02-03,6.986268043518066
2017-02-06,6.812204837799072
2017-02-07,6.8201165199279785
2017-02-08,6.915059566497803
2017-02-09,7.010003566741943
2017-02-10,6.828028678894043
2017-02-13,6.97835636138916
2017-02-14,6.962532997131348
2017-02-15,6.938795566558838
2017-02-16,7.041652202606201
2017-02-17,7.144506931304932
2017-02-20,7.0653886795043945
2017-02-21,7.136595726013184
2017-02-22,6.954619884490967
2017-02-23,6.97835636138916
2017-02-24,6.875500679016113
2017-02-27,6.835940361022949
2017-02-28,6.8201165199279785
2017-03-01,7.049564361572266
2017-03-02,7.089123249053955
2017-03-03,7.033740043640137
2017-03-06,7.152419090270996
2017-03-07,7.152419090270996
2017-03-08,7.0020928382873535
2017-03-09,6.93088436126709
2017-03-10,7.081212043762207
2017-03-13,7.049564361572266
2017-03-14,6.97835636138916
2017-03-15,7.017916202545166
2017-03-16,7.081212043762207
2017-03-17,7.0653886795043945
2017-03-20,7.176154136657715
2017-03-21,7.0653886795043945
2017-03-22,6.994180679321289
2017-03-23,6.907147407531738
2017-03-24,7.0653886795043945
2017-03-27,7.010003566741943
2017-03-28,7.057475566864014
2017-03-29,7.049564361572266
2017-03-30,7.073298931121826
2017-03-31,7.010003566741943
2017-04-03,7.0020928382873535
2017-04-04,7.11285924911499
2017-04-05,7.144506931304932
2017-04-06,7.104947090148926
2017-04-07,7.168243885040283
2017-04-10,7.619226455688477
2017-04-11,7.5163702964782715
2017-04-12,7.555929183959961
2017-04-13,7.4530744552612305
2017-04-14,7.674609184265137
2017-04-17,7.658785343170166
2017-04-18,7.698344707489014
2017-04-19,7.532193183898926
2017-04-20,7.57175350189209
2017-04-21,7.595489978790283
2017-04-24,7.789508819580078
2017-04-25,7.887491226196289
2017-04-26,7.887491226196289
2017-04-27,7.732353687286377
2017-04-28,7.830334186553955
2017-05-01,7.830334186553955
2017-05-02,7.846664905548096
2017-05-03,7.732353687286377
2017-05-04,7.650701522827148
2017-05-05,7.716022968292236
2017-05-08,7.642537593841553
2017-05-09,7.8058390617370605
2017-05-10,7.822168827056885
2017-05-11,7.634372711181641
2017-05-12,7.593547344207764
2017-05-15,7.634372711181641
2017-05-16,7.691527843475342
2017-05-17,7.748682975769043
2017-05-18,7.716022968292236
2017-05-19,7.716022968292236
2017-05-22,7.789508819580078
2017-05-23,7.911985397338867
2017-05-24,7.977307319641113
2017-05-25,7.92831563949585
2017-05-26,7.854830265045166
2017-05-29,7.871160984039307
2017-05-30,7.781343936920166
2017-05-31,7.838500022888184
2017-06-01,7.7568488121032715
2017-06-02,7.871160984039307
2017-06-05,7.789508819580078
2017-06-06,7.846664905548096
2017-06-07,7.822168827056885
2017-06-08,7.7731781005859375
2017-06-09,7.838500022888184
2017-06-12,7.92831563949585
2017-06-13,7.854830265045166
2017-06-14,7.920150279998779
2017-06-15,7.8629961013793945
2017-06-16,7.8058390617370605
2017-06-19,7.960976600646973
2017-06-20,7.960976600646973
2017-06-21,7.960976600646973
2017-06-22,8.001802444458008
2017-06-23,7.92831563949585
2017-06-26,7.92831563949585
2017-06-27,7.92831563949585
2017-06-28,8.107948303222656
2017-06-29,8.05895709991455
2017-06-30,7.993636608123779
2017-07-03,8.05895709991455
2017-07-04,8.19776439666748
2017-07-05,8.091617584228516
2017-07-06,8.042627334594727
2017-07-07,8.05079174041748
2017-07-10,8.11611270904541
2017-07-11,8.499872207641602
2017-07-12,8.450882911682129
2017-07-13,8.369231224060059
2017-07-14,8.508037567138672
2017-07-17,8.524368286132812
2017-07-18,8.450882911682129
2017-07-19,8.622349739074707
2017-07-20,8.532533645629883
2017-07-21,8.540699005126953
2017-07-24,8.524368286132812
2017-07-25,8.540699005126953
2017-07-26,8.532533645629883
2017-07-27,8.720331192016602
2017-07-28,8.638679504394531
2017-07-31,8.606019020080566
2017-08-01,8.589689254760742
2017-08-02,8.614185333251953
2017-08-03,8.557028770446777
2017-08-04,8.679505348205566
2017-08-07,8.834640502929688
2017-08-08,8.932623863220215
2017-08-09,8.81014633178711
2017-08-10,8.663174629211426
2017-08-11,8.557028770446777
2017-08-14,8.818312644958496
2017-08-15,8.638679504394531
2017-08-16,8.614185333251953
2017-08-17,8.671339988708496
2017-08-18,8.614185333251953
2017-08-21,8.818312644958496
2017-08-22,8.75299072265625
2017-08-23,8.69583511352539
2017-08-24,8.76932144165039
2017-08-25,8.940788269042969
2017-08-28,8.932623863220215
2017-08-29,8.81014633178711
2017-08-30,8.81014633178711
2017-08-31,8.76932144165039
2017-09-01,8.76932144165039
2017-09-04,8.76932144165039
2017-09-05,8.606019020080566
2017-09-06,8.646844863891602
2017-09-07,8.712164878845215
2017-09-08,8.524368286132812
2017-09-11,8.548864364624023
2017-09-12,8.540699005126953
2017-09-13,8.516203880310059
2017-09-14,8.614185333251953
2017-09-15,8.622349739074707
2017-09-18,8.630514144897461
2017-09-19,8.434551239013672
2017-09-20,8.524368286132812
2017-09-21,8.27941608428955
2017-09-22,8.352901458740234
2017-09-25,8.156938552856445
2017-09-26,8.336570739746094
2017-09-27,7.846664905548096
2017-09-28,8.026296615600586
2017-09-29,7.903820514678955
2017-10-02,7.977307319641113
2017-10-03,7.952811241149902
2017-10-04,8.156938552856445
